entity_id,entity_type,timestamp,ip,geo_location,device_fingerprint,os,browser,resource_accessed,http_method,authentication_method,session_duration,command_sequence,label,anomaly_type
affd32a7-730e-41f5-b2e1-2d57c837644b,USER,2026-06-28 11:29:23.313320,190.28.244.147,"Derrickmouth, Tunisia",25f83f60-e08b-4dce-b8a9-7826b59478e8,Android,Edge,/api/settings,GET,SSO,45,cmd_10 -> cmd_19,0,None
90d84c43-3577-402b-a93d-d2f5be499234,USER,2026-06-28 11:30:23.313320,23.120.72.158,"Wilsonmouth, Syrian Arab Republic",757c0980-c2b2-4085-b4b9-22cef4f35f44,Linux,Chrome,/login,GET,OAuth,45,cmd_3 -> cmd_15,0,None
94373136-0999-47cd-b314-dd7f8def3c11,USER,2026-06-28 11:31:13.313320,176.189.51.254,"East Randy, South Georgia and the South Sandwich Islands",ae1697d1-55ec-41f7-a06c-8758f9d65fc2,iOS,Edge,/api/data/view,GET,MFA,14,cmd_8 -> cmd_13,0,None
0a955d42-6496-4c01-b9cd-be32c5d0af78,USER,2026-06-28 11:31:35.313320,53.75.173.16,"North Joshuamouth, Azerbaijan",1bda3c76-a0ac-4a9f-9c3a-36e3d6d450c4,iOS,Firefox,/api/profile,POST,OAuth,42,cmd_9 -> cmd_14,0,None
48eac445-fe3c-4d53-9d25-422172cb7ca6,USER,2026-06-28 11:32:10.313320,150.14.180.62,"Kingfurt, Guinea-Bissau",4dc764cf-4799-43a0-9024-2c640437a37e,macOS,Edge,/api/settings,GET,OAuth,10,cmd_2 -> cmd_19,0,None
94af9b62-813f-481e-b1b3-9a88be6fe1cc,SERVICE_ACCOUNT,2026-06-28 11:32:55.313320,181.25.253.158,"Riveraland, Canada",6c6f7a1f-26d9-4395-9060-79fba42baac5,Linux,Firefox,/api/settings,POST,OAuth,29,cmd_2 -> cmd_14,0,None
8026918c-ec53-4099-8417-5ff4a280205a,USER,2026-06-28 11:33:54.313320,128.182.200.163,"Jennaberg, United Arab Emirates",a14e8109-97ec-4afe-a283-8b071fadba60,iOS,Firefox,/api/profile,PUT,SSO,28,cmd_9 -> cmd_17,0,None
ac116384-bf18-4890-8996-9e537414b60c,USER,2026-06-28 11:34:01.313320,99.106.72.250,"Danielland, Guadeloupe",abcdd3f5-adfc-4f57-9792-5afc039a78e8,macOS,Safari,/api/profile,GET,Password,34,cmd_4 -> cmd_12,0,None
023e71b2-cda9-49ce-a9b3-b3de83ae1e18,SERVICE_ACCOUNT,2026-06-28 11:34:05.313320,26.118.194.184,"Dominicfort, Bouvet Island (Bouvetoya)",6832e0ce-0425-4538-b885-a4e3290d6b58,Windows 10,Chrome,/api/data/view,GET,MFA,33,cmd_4 -> cmd_17,0,None
e23cc6d9-1c24-4d1c-b7c0-496496657d7e,SERVICE_ACCOUNT,2026-06-28 11:34:54.313320,216.91.6.215,"Smithview, New Caledonia",b1ff62fd-3bd2-4cc0-bfb4-fde1fd7a0e6c,Windows 11,Firefox,/api/data/view,DELETE,Password,33,cmd_2 -> cmd_18,0,None
9810a48a-7de8-466b-8d2c-815e78b15956,USER,2026-06-28 11:35:25.313320,7.85.113.189,"South Jennifer, Argentina",935e6160-9b7f-4f17-952d-e9f15fa59181,iOS,Chrome,/api/settings,GET,OAuth,12,cmd_3 -> cmd_20,0,None
ecfab398-5d79-4014-b19a-4823fb062fed,USER,2026-06-28 11:35:50.313320,70.136.189.163,"North Melissahaven, Puerto Rico",d026896a-52af-46e5-bb66-42019e23ff56,Windows 10,Edge,/api/settings,POST,SSO,38,cmd_5 -> cmd_19,0,None
0b7e533c-e668-48ff-84ac-f8b36e28dc28,USER,2026-06-28 11:36:12.313320,193.13.52.69,"Kellyville, New Caledonia",fdc3aec1-d155-4d67-91e0-ab93796c7d44,Android,Safari,/login,GET,SSO,19,cmd_7 -> cmd_12,0,None
2937877f-f121-4d80-bb69-056794303076,USER,2026-06-28 11:36:13.313320,121.84.107.70,"New Kyle, Guam",43bfa8d1-1eb4-4d17-879c-e299ab4219f2,Windows 11,Chrome,/api/data/view,GET,OAuth,20,cmd_6 -> cmd_18,0,None
aefb5ea4-86f0-42d5-a4c2-f61fa05d9462,USER,2026-06-28 11:36:30.313320,98.5.84.83,"Lucasfurt, Jordan",cf5c9e17-6e1e-45ab-93b4-a354d232e2d0,iOS,Chrome,/api/dashboard,PUT,MFA,42,cmd_5 -> cmd_13,0,None
9efbadb8-87d5-477b-b379-d07209244fbd,USER,2026-06-28 11:36:47.313320,146.67.16.121,"Davidhaven, Cameroon",66d55c03-7950-4c66-af4e-866c6fdd7038,Linux,Chrome,/api/profile,GET,SSO,34,cmd_7 -> cmd_19,0,None
7322c62a-ff45-43e7-a8fe-cbde32394100,USER,2026-06-28 11:37:02.313320,175.10.53.195,"Gravestown, Monaco",6f3c2715-27cc-40d7-9b55-735ecf741403,Linux,Chrome,/api/settings,GET,Password,34,cmd_2 -> cmd_14,0,None
9173d360-df38-4ad4-a04d-9c0a51b27bc6,USER,2026-06-28 11:37:49.313320,87.68.125.94,"Josephfurt, Cook Islands",152264ff-fdb6-4d12-8043-651c0e10aa5e,Windows 10,Chrome,/login,GET,Password,41,cmd_10 -> cmd_12,0,None
8fb3828c-b596-409d-9141-2f1e66eaf84a,USER,2026-06-28 11:37:54.313320,110.3.179.181,"East Logan, Sao Tome and Principe",8f999c2d-02fc-410b-956b-d71b6feeb1b9,macOS,Safari,/api/data/view,GET,Password,23,cmd_4 -> cmd_11,0,None
224aa13d-e671-4a42-ab42-d8273130f839,USER,2026-06-28 11:38:50.313320,217.231.134.73,"Port Rebeccafort, Mali",d7dbd707-3775-4eb3-b200-046373c55b17,iOS,Firefox,/api/settings,GET,SSO,26,cmd_8 -> cmd_20,0,None
5c7ddfb9-12bc-44b0-959e-37508ce751cb,USER,2026-06-28 11:39:29.313320,200.142.122.192,"Catherineton, Pakistan",c43dc25c-f819-46e3-92de-983cd86b8f37,Windows 11,Chrome,/api/data/view,POST,MFA,31,cmd_2 -> cmd_12,0,None
659a874b-96ed-4526-8ce1-092675460026,USER,2026-06-28 11:39:51.313320,187.20.217.36,"Wheelershire, Turks and Caicos Islands",09d3c497-f673-4f42-8866-8fcd1c6bdb4a,Linux,Firefox,/api/settings,GET,MFA,43,cmd_8 -> cmd_15,0,None
1ea72313-91e3-466d-8165-c07bb53cdfd5,SERVICE_ACCOUNT,2026-06-28 11:40:22.313320,9.163.93.255,"West David, Tunisia",d080e929-3022-448f-8c3e-20e76d5e1b24,Android,Safari,/api/settings,PUT,SSO,28,cmd_3 -> cmd_12,0,None
7f2d5af5-f7b3-4d24-910c-a75b9456d2b5,USER,2026-06-28 11:40:42.313320,114.96.218.22,"South Bradchester, French Polynesia",b1f141f6-0bc2-4465-9ebd-658a45e2ff5e,Android,Safari,/api/dashboard,GET,OAuth,10,cmd_9 -> cmd_13,0,None
57d233de-8172-404a-87ec-6c3e6e3f8866,USER,2026-06-28 11:40:58.313320,180.8.175.248,"South Mistymouth, Vietnam",31119390-9459-4c83-8435-1fb1b65faca8,macOS,Chrome,/login,GET,SSO,12,cmd_2 -> cmd_12,0,None
32662509-7926-46c4-9bc9-660477185ace,USER,2026-06-28 11:41:01.313320,2.77.154.176,"Beckyshire, British Virgin Islands",fe43a7d8-1f2e-45f6-8ea3-4d43acf54301,macOS,Edge,/api/settings,GET,Password,33,cmd_6 -> cmd_15,0,None
b8be0357-c318-4d0b-8250-a8e07daf7116,USER,2026-06-28 11:41:02.313320,177.166.210.168,"East Craig, Bhutan",24022c1c-51b6-45bf-bd2d-568b53018ddd,Windows 10,Firefox,/api/data/view,POST,Password,17,cmd_2 -> cmd_11,0,None
2864a4b2-e383-4628-8a23-5299eb8c443c,SERVICE_ACCOUNT,2026-06-28 11:41:34.313320,88.65.217.240,"Doyleburgh, Luxembourg",b5e7bc79-e7be-4bd0-af36-173653caf87a,Linux,Safari,/api/settings,PUT,SSO,27,cmd_9 -> cmd_13,0,None
2c5e4304-8dc0-4fe7-806c-e3a87adb1626,USER,2026-06-28 11:42:13.313320,12.210.204.60,"North Margaretburgh, Central African Republic",da522d00-96c4-4d57-b2e3-ef5cead99306,macOS,Safari,/api/dashboard,GET,OAuth,15,cmd_2 -> cmd_19,0,None
3d669f08-4112-47b9-bee1-c91c8c407202,USER,2026-06-28 11:42:41.313320,24.44.222.173,"East Tammyfurt, Togo",e10b0a8a-d68c-4b49-b4fe-701cc4e045cb,macOS,Chrome,/api/settings,POST,SSO,32,cmd_8 -> cmd_14,0,None
9e77de99-b39d-4f26-9899-752ac36b4cdb,USER,2026-06-28 11:42:51.313320,88.53.18.177,"Kellyberg, Guernsey",3a6cc64c-2728-46b6-b961-66b3ef3a30bf,Windows 11,Safari,/api/dashboard,GET,SSO,29,cmd_8 -> cmd_13,0,None
092348be-b50b-43ae-820a-96758631cacf,USER,2026-06-28 11:43:26.313320,106.148.189.164,"Amyborough, Montenegro",932892d7-49a9-4d35-a464-7b58009e0c69,Android,Safari,/api/dashboard,GET,SSO,35,cmd_5 -> cmd_18,0,None
227b9fb4-a72a-47f7-b7c0-5a6ee4d6131a,USER,2026-06-28 11:43:47.313320,68.245.253.88,"Cherryland, Mauritania",a41e0eed-ea2c-4b4f-85cc-2bd92a001f69,iOS,Chrome,/api/dashboard,GET,OAuth,20,cmd_9 -> cmd_11,0,None
3ce39907-2401-4244-82bf-36fedad40ca4,USER,2026-06-28 11:44:17.313320,190.76.45.91,"Brownland, Suriname",0ce5146d-35bb-49da-9edb-86d8c5669ece,Windows 11,Chrome,/api/dashboard,POST,MFA,14,cmd_9 -> cmd_20,0,None
0f8f016b-8a9d-48d5-b12f-d93a898584b8,USER,2026-06-28 11:44:35.313320,138.136.48.223,"Mooremouth, El Salvador",0a555b48-84f3-45a3-afd6-e4145c846285,macOS,Chrome,/login,GET,OAuth,14,cmd_4 -> cmd_16,0,None
5801d7db-3b63-4af4-8a55-a0ec63eec13d,USER,2026-06-28 11:44:38.313320,147.234.210.87,"Jamiehaven, Bulgaria",41aedaf8-d76f-4027-8519-d0a9b971b63f,iOS,Safari,/login,GET,Password,23,cmd_5 -> cmd_12,0,None
4995225b-a6b8-4cae-bd71-976965909a96,SERVICE_ACCOUNT,2026-06-28 11:44:56.313320,191.185.225.2,"Lake Jacob, Heard Island and McDonald Islands",d2b668d3-8102-4af8-bb72-305985ef008d,macOS,Edge,/login,GET,Password,41,cmd_2 -> cmd_14,0,None
704d28fc-f535-4b6f-a2cb-adac2467471a,USER,2026-06-28 11:45:55.313320,84.84.131.120,"West Carla, Trinidad and Tobago",b45a437d-f949-4149-a765-4c260fc26c7f,Windows 11,Firefox,/api/profile,GET,Password,5,cmd_2 -> cmd_19,0,None
835f49a1-ff95-4231-a8c5-cd690f54ca11,SERVICE_ACCOUNT,2026-06-28 11:46:41.313320,24.72.76.231,"East Davidstad, Bhutan",f7fbfd45-96d2-4b82-bfb1-89951261bf30,macOS,Edge,/api/data/view,GET,OAuth,18,cmd_8 -> cmd_17,0,None
eaa0a6de-3499-49ec-bc36-cc1145d5b249,USER,2026-06-28 11:47:39.313320,115.85.59.32,"Johnsonshire, Peru",30348503-a6d6-4c2a-8c01-983b499d9902,Windows 10,Firefox,/api/profile,GET,SSO,34,cmd_7 -> cmd_20,0,None
4451c550-7ebd-45ed-91dc-65b75c0e9986,USER,2026-06-28 11:48:15.313320,4.232.90.147,"Warnerfort, Mayotte",c46dd461-e2cd-459c-94cc-f271d71ffb59,Windows 10,Safari,/api/data/view,GET,SSO,32,cmd_7 -> cmd_17,0,None
fbbada0a-d3a8-43fd-9139-e71357395fc0,USER,2026-06-28 11:48:50.313320,219.206.244.65,"Lake Michelle, Somalia",d5403fc9-d983-4345-af09-08f855418de2,Linux,Safari,/api/settings,GET,MFA,15,cmd_8 -> cmd_14,0,None
69bd1b9b-4278-481e-a3fe-7e30a0efe3f4,USER,2026-06-28 11:49:22.313320,153.127.30.73,"Danielhaven, El Salvador",b46eb981-be79-4552-877d-78310fe3a9bf,Android,Firefox,/api/dashboard,POST,Password,37,cmd_9 -> cmd_11,0,None
b0a3a7bf-c7b2-4a45-8386-7f2cdc24b031,SERVICE_ACCOUNT,2026-06-28 11:49:51.313320,94.229.136.190,"South Courtneyland, Nepal",b8c5eedb-c503-4951-861c-a1e750c282ce,Windows 11,Firefox,/api/data/view,DELETE,MFA,1,cmd_10 -> cmd_11,0,None
916382d0-3d0d-4168-8b7e-beb601349ee5,USER,2026-06-28 11:50:07.313320,140.184.224.200,"Lake Antonioland, Barbados",cc897777-69e5-40ad-9689-fbfe2023e532,Android,Safari,/login,POST,MFA,24,cmd_9 -> cmd_15,0,None
73ad7972-4c8c-49b7-b362-d321ab0b2802,USER,2026-06-28 11:50:26.313320,22.188.144.120,"Markberg, Antarctica (the territory South of 60 deg S)",1bb8e514-690c-4bee-a667-567c2e1e7cae,iOS,Safari,/login,GET,OAuth,25,cmd_2 -> cmd_16,0,None
de5e271d-e936-4465-8cf5-60ab54543bdf,USER,2026-06-28 11:51:23.313320,68.92.253.2,"Lucasborough, Haiti",0622968c-2d60-4eac-952c-57a240c7d3c1,Linux,Chrome,/api/settings,POST,SSO,35,cmd_1 -> cmd_16,0,None
ff8367cb-e9c2-4615-b050-5de1bc6f83c9,USER,2026-06-28 11:51:28.313320,123.5.140.218,"East Alexandria, Netherlands",4f43a631-98c4-4b40-a927-8198a74de3b8,iOS,Edge,/api/settings,GET,OAuth,34,cmd_4 -> cmd_18,0,None
6ae5067b-fa53-4895-adce-d77eb74e5bb1,SERVICE_ACCOUNT,2026-06-28 11:51:54.313320,54.218.160.38,"Port Monica, Bulgaria",e3f8202e-0579-4c92-ac88-eb35961a5dfb,Linux,Firefox,/api/settings,POST,SSO,14,cmd_8 -> cmd_20,0,None
659e28c1-18d1-484f-80a0-8952a0c138b2,USER,2026-06-28 11:51:56.313320,12.99.143.217,"Port Chase, Bolivia",67f400b7-1337-495c-aef6-67439c7be7ad,iOS,Firefox,/login,POST,SSO,34,cmd_9 -> cmd_14,0,None
0376001e-82e0-4179-814b-e17474f89679,USER,2026-06-28 11:52:55.313320,80.254.48.174,"Isaiahmouth, Somalia",f9338b43-3faa-40f9-add5-d08496647e71,iOS,Chrome,/api/data/view,GET,SSO,34,cmd_3 -> cmd_19,0,None
7741a529-1ca9-4fd4-bdff-fc62d3fd005f,USER,2026-06-28 11:53:09.313320,155.187.179.213,"Conleyton, Western Sahara",46c26cb4-4cdc-4dda-a422-38f9e5df3e11,Windows 10,Safari,/api/data/view,GET,MFA,39,cmd_2 -> cmd_15,0,None
3b39a8f4-c896-4f9f-80c9-52bd65828f03,SERVICE_ACCOUNT,2026-06-28 11:53:30.313320,29.220.218.156,"Josephmouth, Venezuela",dc262bfe-0557-4f30-8da0-f0ce4e1771d1,Linux,Firefox,/api/data/view,GET,MFA,9,cmd_6 -> cmd_12,0,None
a2454d60-321f-4a59-99b8-d19ca44a67d7,USER,2026-06-28 11:53:32.313320,48.96.219.221,"Ashleytown, Saint Barthelemy",e7248318-12ff-4bf2-b717-937453f8eeaf,Android,Firefox,/api/dashboard,GET,OAuth,36,cmd_6 -> cmd_17,0,None
e4439481-f8dc-4a69-aa27-139dd01c22ed,USER,2026-06-28 11:54:20.313320,55.91.100.47,"West Michellebury, Zambia",7d4f5d2b-68fd-40f9-b36b-3da752e2ef20,iOS,Chrome,/login,DELETE,SSO,39,cmd_9 -> cmd_13,0,None
a49eef79-c9a9-4e23-8a08-6aa85e80c507,USER,2026-06-28 11:54:26.313320,137.128.89.200,"North Phillipton, Azerbaijan",0c78c14a-6a87-4233-8c08-aba8956bb59d,Android,Edge,/api/settings,PUT,SSO,39,cmd_2 -> cmd_15,0,None
2c13523b-df46-4962-aebd-4e8a6cd78fd3,USER,2026-06-28 11:55:00.313320,128.23.108.120,"East Carolyn, Burkina Faso",90b2b9e9-2c21-493a-9266-e2c1be24e3f4,macOS,Firefox,/api/settings,POST,OAuth,35,cmd_1 -> cmd_15,0,None
9efbadb8-87d5-477b-b379-d07209244fbd,USER,2026-06-28 11:55:12.313320,146.67.16.121,"Davidhaven, Cameroon",66d55c03-7950-4c66-af4e-866c6fdd7038,Linux,Chrome,/api/data/view,GET,SSO,43,cmd_1 -> cmd_14,0,None
360515e6-89c2-4801-b727-fc75e9faafd8,SERVICE_ACCOUNT,2026-06-28 11:55:37.313320,22.208.24.112,"Lake Sandraberg, Somalia",464c2176-4ca9-447e-83a7-b8de0c3f2e27,Windows 10,Safari,/login,GET,OAuth,25,cmd_5 -> cmd_20,0,None
29f2ba56-20a4-4500-acb3-1789217388bc,USER,2026-06-28 11:55:56.313320,98.139.144.97,"Walkerstad, Guatemala",1dab2c06-cd36-45d4-896c-de5cd96cede1,macOS,Firefox,/api/profile,GET,Password,35,cmd_2 -> cmd_18,0,None
247d7c1c-d7b8-4bce-b7ec-1400f0171722,SERVICE_ACCOUNT,2026-06-28 11:56:37.313320,61.29.250.173,"Vincentburgh, Bermuda",2d4469bd-e61a-4fdd-8837-b1b7a4f18928,Linux,Edge,/login,POST,Password,21,cmd_9 -> cmd_19,0,None
17886589-4460-4021-a2b4-bcd6e50978c5,SERVICE_ACCOUNT,2026-06-28 11:56:52.313320,115.16.45.172,"Kevinside, Togo",859a9a8a-a9bc-41ba-8020-3723918194c9,Windows 11,Safari,/api/dashboard,DELETE,OAuth,16,cmd_8 -> cmd_18,0,None
22cf669c-38ef-41cf-8b54-9555cb0a2416,SERVICE_ACCOUNT,2026-06-28 11:57:42.313320,172.147.244.255,"East Courtneymouth, Canada",c1c7824b-7914-4a42-98aa-6a69c2ca5747,Windows 10,Edge,/api/profile,GET,Password,34,cmd_9 -> cmd_14,0,None
27457951-3b13-4f14-a07f-2f30b03412a5,USER,2026-06-28 11:58:04.313320,81.203.126.139,"Lake Yolanda, Cyprus",056de3a2-fdc8-4609-8c03-3779ec580d3a,Linux,Safari,/api/settings,GET,MFA,26,cmd_8 -> cmd_20,0,None
cbea7864-3272-46ff-b6f7-24c8ee1fd0d3,SERVICE_ACCOUNT,2026-06-28 11:58:19.313320,216.245.40.126,"West Rachel, Belize",b38eff80-3faf-4504-a64e-de9b91ba8807,Windows 11,Chrome,/api/settings,GET,MFA,32,cmd_9 -> cmd_12,0,None
a243d8c5-88c3-425a-b4ce-297de45e4c31,USER,2026-06-28 11:58:24.313320,80.163.243.1,"North Jonathanberg, Belgium",378ced69-b741-42f7-90ff-fccfde082941,iOS,Firefox,/api/dashboard,GET,SSO,26,cmd_1 -> cmd_17,0,None
595d35bb-0de1-4df8-9f59-4261e94afd24,USER,2026-06-28 11:59:14.313320,174.44.64.10,"Taylorport, Georgia",fc3bb2e8-d2ad-45a8-a683-f401ed14a72c,macOS,Chrome,/api/settings,POST,MFA,23,cmd_1 -> cmd_11,0,None
b0a3a7bf-c7b2-4a45-8386-7f2cdc24b031,SERVICE_ACCOUNT,2026-06-28 11:59:19.313320,215.241.214.23,"Gabriellaburgh, Gibraltar",b8c5eedb-c503-4951-861c-a1e750c282ce,Windows 11,Firefox,/api/settings,GET,MFA,26,cmd_6 -> cmd_19,0,None
d0a589cb-7113-4744-aa42-5337517c0f0d,USER,2026-06-28 12:00:17.313320,110.177.32.93,"Thomasside, Tunisia",11bae23d-9513-408a-8af8-f5b9753f2b6a,Android,Chrome,/api/settings,GET,Password,22,cmd_1 -> cmd_13,0,None
a79932e7-4751-4fe3-ac18-18da77b0f05c,USER,2026-06-28 12:01:10.313320,167.183.25.175,"North Jesse, Turkmenistan",1ba27482-13c6-4516-874a-8534ebdd617f,Windows 10,Firefox,/api/profile,GET,Password,11,cmd_4 -> cmd_11,0,None
6e4b2019-aebe-478b-b1dc-d1a3af1befba,USER,2026-06-28 12:01:23.313320,131.209.94.187,"Schneiderberg, Bolivia",cb662b95-e47e-4c9a-b684-8ed4dbed0ce3,Windows 11,Edge,/api/profile,GET,OAuth,23,cmd_4 -> cmd_17,0,None
e95849ae-6275-4362-acbd-f4f35e131ee4,USER,2026-06-28 12:02:06.313320,209.112.13.197,"West Pam, Lao People's Democratic Republic",275ebd17-a214-4f31-a9c3-8d8cb3cdffab,macOS,Firefox,/login,DELETE,Password,43,cmd_5 -> cmd_18,0,None
34ed4202-11cd-4178-ac95-814cfc4315ac,USER,2026-06-28 12:02:35.313320,169.170.84.169,"West Ericahaven, Latvia",f7bf45d2-ac7b-4ed8-8c33-c78dcf8f46b6,Windows 11,Safari,/api/data/view,GET,MFA,35,cmd_6 -> cmd_14,0,None
f65d6195-d7fc-4982-9dee-8e69f9e3d1ac,SERVICE_ACCOUNT,2026-06-28 12:02:44.313320,202.122.114.35,"Lake Brittany, Saint Martin",f2903f75-0345-4774-801c-8cb9180daa16,Windows 10,Safari,/api/settings,GET,SSO,23,cmd_3 -> cmd_18,0,None
d0a589cb-7113-4744-aa42-5337517c0f0d,USER,2026-06-28 12:03:03.313320,110.177.32.93,"Thomasside, Tunisia",11bae23d-9513-408a-8af8-f5b9753f2b6a,Android,Chrome,/login,POST,Password,27,cmd_9 -> cmd_13,0,None
36dcc9f4-3f1d-48df-b267-08c506236c14,USER,2026-06-28 12:03:38.313320,91.199.236.242,"North Laura, Russian Federation",3f418834-489c-4fa8-ae41-cf136ad0dae2,Linux,Safari,/login,GET,SSO,29,cmd_5 -> cmd_19,0,None
cd53fb8e-51ee-4144-a3e9-3b6e02d7c194,USER,2026-06-28 12:04:10.313320,59.2.46.95,"New Danieltown, Guyana",4741f977-40f4-4798-bdb7-40e5506afafe,Windows 11,Safari,/api/data/view,GET,Password,24,cmd_9 -> cmd_15,0,None
aad069d8-11fa-4d41-8f8a-27f258fcfa8d,USER,2026-06-28 12:04:37.313320,121.190.210.73,"Port Elizabethport, Grenada",9ef46d34-81f4-4f2f-9d47-aadc8274175d,Windows 11,Chrome,/api/data/view,GET,OAuth,23,cmd_1 -> cmd_12,0,None
cd4a0bb3-2caa-4563-bd8b-b7bddeabddcf,USER,2026-06-28 12:05:27.313320,176.239.195.79,"South Anthonyhaven, Marshall Islands",2e45998e-1943-4230-96a2-4fb77e9027d7,Windows 10,Safari,/login,GET,Password,27,cmd_1 -> cmd_15,0,None
d11d69fc-b1c4-41ae-966e-e8ceb68dd772,USER,2026-06-28 12:05:44.313320,39.172.239.70,"South Katieborough, Ireland",77334f10-0c2e-42a2-8d86-274e2596dbd9,macOS,Safari,/api/profile,GET,Password,32,cmd_6 -> cmd_17,0,None
1a2ac7a0-60c4-4b5c-adaa-d9f16a4428d4,USER,2026-06-28 12:06:26.313320,84.201.174.132,"Gabrielview, Tokelau",c1f2beef-9d11-4a83-94cd-a00a8455565b,Linux,Chrome,/api/settings,POST,Password,32,cmd_5 -> cmd_16,0,None
e3eefd7c-f672-4dd6-b32b-6864f99d1de3,USER,2026-06-28 12:07:04.313320,22.177.179.72,"East Amy, Madagascar",5f5e1d8a-6456-4a49-8f61-0a4ca3387ef1,Windows 10,Edge,/api/dashboard,GET,SSO,34,cmd_9 -> cmd_15,0,None
f102cb2b-febd-4ab0-93ba-a24d4ad8ad8b,USER,2026-06-28 12:07:22.313320,118.171.124.66,"Lake Sarah, Togo",4dbe2ef0-a44b-45fa-8c54-1b7d0ce5153d,Linux,Safari,/api/settings,GET,SSO,28,cmd_3 -> cmd_14,0,None
8426850c-cca4-4d76-89ab-41dce4c6caa6,SERVICE_ACCOUNT,2026-06-28 12:08:13.313320,14.228.3.174,"South Michael, Taiwan",4ac3e2c9-d79d-434e-a0b5-4394d9ace184,Windows 11,Safari,/api/data/view,GET,OAuth,18,cmd_3 -> cmd_15,0,None
9143a02b-a8e6-4835-a5cb-7d029b6e4f9a,USER,2026-06-28 12:09:12.313320,82.163.186.213,"South Vanessa, Turkey",7ca65799-07a6-41c5-b703-23f10c5c94bb,Android,Chrome,/api/dashboard,GET,MFA,28,cmd_4 -> cmd_14,0,None
29b93333-198c-442f-b326-4c9a9d64a962,USER,2026-06-28 12:09:48.313320,25.137.239.34,"North Charlesville, Gambia",2d822040-47c8-4eb7-9efe-0555373144f7,macOS,Firefox,/api/settings,POST,MFA,18,cmd_8 -> cmd_20,0,None
c1fd5582-6819-4c6d-9346-a779e00216f2,USER,2026-06-28 12:10:27.313320,152.170.30.247,"Johnstonbury, Nauru",97010897-c577-4056-b25f-409c31304e18,Windows 11,Firefox,/api/data/view,GET,SSO,44,cmd_10 -> cmd_20,0,None
12527b65-1fc4-4c2d-a0e5-b1ed40f86452,USER,2026-06-28 12:11:26.313320,108.4.228.109,"West Chelsea, Antarctica (the territory South of 60 deg S)",97b4d38a-eac0-4ab7-87e7-020bc2cce0cd,Android,Edge,/api/dashboard,GET,SSO,24,cmd_3 -> cmd_15,0,None
bce60521-66b9-4b88-b355-66977ad67383,USER,2026-06-28 12:11:30.313320,21.2.226.10,"Daniellestad, Tuvalu",dc9db07c-cf89-4041-b034-1e65eb70fe01,Android,Edge,/api/profile,POST,MFA,28,cmd_5 -> cmd_14,0,None
1abf3c8e-a56a-4f29-b5f0-7a4c8829210a,USER,2026-06-28 12:12:28.313320,149.56.18.227,"Williamsmouth, Dominican Republic",016a5350-6e57-4570-9bb9-861df5ae574b,macOS,Firefox,/login,POST,OAuth,40,cmd_8 -> cmd_19,0,None
921172c4-71e9-4c40-ac81-3e739cda3ed3,USER,2026-06-28 12:12:57.313320,187.143.91.15,"Changfurt, Iran",d26c8794-d32b-4299-a00c-1546ca7e64b2,macOS,Edge,/api/settings,GET,Password,39,cmd_4 -> cmd_16,0,None
ffc66dde-3d42-491f-9daf-95b399efcf21,USER,2026-06-28 12:13:11.313320,84.100.47.147,"Lake Joshua, Nepal",ea115e89-77ae-49b6-ba94-ba05241d94cf,Windows 10,Edge,/api/profile,GET,Password,23,cmd_10 -> cmd_13,0,None
ac116384-bf18-4890-8996-9e537414b60c,USER,2026-06-28 12:13:32.313320,99.106.72.250,"Danielland, Guadeloupe",abcdd3f5-adfc-4f57-9792-5afc039a78e8,macOS,Safari,/api/profile,GET,Password,35,cmd_10 -> cmd_12,0,None
1a2ac7a0-60c4-4b5c-adaa-d9f16a4428d4,USER,2026-06-28 12:13:46.313320,84.201.174.132,"Gabrielview, Tokelau",c1f2beef-9d11-4a83-94cd-a00a8455565b,Linux,Chrome,/api/data/view,GET,Password,33,cmd_10 -> cmd_13,0,None
5c5a3ae6-c099-43c3-a2a4-36c8f7fa3e75,USER,2026-06-28 12:14:46.313320,72.50.138.152,"Vaughanfort, Vietnam",16b2fe83-6961-4496-8076-af6cc1d9838f,Windows 11,Safari,/api/settings,POST,OAuth,46,cmd_5 -> cmd_18,0,None
de06cc83-ec78-4fdc-bcd9-3a7c611312e1,USER,2026-06-28 12:15:31.313320,174.217.232.117,"New Wendy, Mali",c60726bb-9f5f-4fd0-b1f6-6130eb165891,Android,Edge,/api/settings,GET,SSO,30,cmd_4 -> cmd_18,0,None
7571606c-7fe3-43d0-8576-77d726b573c4,USER,2026-06-28 12:15:58.313320,84.196.138.225,"Benjaminmouth, Bermuda",5f6e00aa-aed8-4557-8367-06822f92b864,Linux,Edge,/api/settings,POST,Password,30,cmd_2 -> cmd_18,0,None
1eed93e2-ee5c-43d2-92cd-aa7cc23ece99,USER,2026-06-28 12:16:53.313320,72.205.109.160,"South Nicole, Togo",cbda4171-fd14-4388-8e50-00bd26e8eaa8,Windows 11,Safari,/api/data/view,GET,Password,43,cmd_1 -> cmd_18,0,None
de28ea81-69e0-4263-bf06-ebd8b0920e48,USER,2026-06-28 12:17:43.313320,168.17.224.70,"South Ashley, Latvia",311bfcdc-6c53-4958-a9bd-7307eb0186b9,iOS,Chrome,/login,GET,MFA,35,cmd_9 -> cmd_19,0,None
